Lat,Long,Rain Yesterday,Rain Today,Landslide,Forest Percentage,Month_1,Month_2,Month_3,Month_4,Month_5,Month_6,Month_7,Month_8,Month_9,Month_10,Month_11,Month_12
8.71,-72.8,-0.68852583883103,-0.7522570435556962,0,0.9328516975775887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7.52,-73.18,-0.68852583883103,0.19017605987310923,0,0.9328516975775887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7.16,-73.11,0.12149994804616006,0.29976130445785404,0,0.9328516975775887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5.41,-75.96,-0.33290476166543437,-0.7522570435556962,0,0.9328516975775887,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5.07,-75.49,0.10174322153696037,0.29976130445785404,0,0.9328516975775887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6.76,-75.32,-0.5601071165212316,-0.7522570435556962,0,0.9328516975775887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.63,-74.11,1.1290930000153478,-0.02899442929638041,0,0.9328516975775887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.5,-75.73,-0.41193166770223344,-0.40158426088451277,0,0.9328516975775887,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.06,-77.35,-0.5205936635028321,-0.7303399946387472,0,0.9328516975775887,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.17,-75.2,-0.68852583883103,-0.3577501630506148,0,0.9328516975775887,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.35,-73.05,-0.39217494119303364,-0.09474557604722726,0,0.9328516975775887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7.16,-73.11,-0.5699854797758315,-0.7303399946387472,0,0.9328516975775887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.22,-76.7,-0.2538778556286353,-0.12762114942265068,0,0.9328516975775887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7.4,-73.84,0.21040521733755901,-0.44541835871841073,0,0.9328516975775887,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.44,-75.46,-0.68852583883103,-0.7522570435556962,0,0.9328516975775887,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.44,-76.17,-0.68852583883103,-0.7522570435556962,0,0.9328516975775887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.58,-76.92,-0.68852583883103,-0.6755473723463747,0,0.9328516975775887,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.16,-72.59,-0.4613234839752328,-0.20433082063197208,0,0.9328516975775887,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.51,-72.59,-0.68852583883103,-0.6536303234294258,0,0.9328516975775887,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.67,-73.02,-0.5897422062850313,-0.4125427853429872,0,0.9328516975775887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5.31,-75.04,0.07210813177316075,-0.47829393209383414,0,0.9328516975775887,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6.65,-73.21,-0.5107153002482322,0.7271437583383589,0,0.9328516975775887,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5.01,-74.49,-0.29339130864703483,-0.7522570435556962,0,0.9328516975775887,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.28,-72.98,-0.68852583883103,-0.7522570435556962,0,0.9328516975775887,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.2,-75.75,-0.5107153002482322,-0.56596212776163,0,0.9328516975775887,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.23,-73.58,-0.45144512072063286,-0.7303399946387472,0,0.9328516975775887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7.5,-72.8,-0.68852583883103,-0.7522570435556962,0,0.9328516975775887,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.78,-75.21,-0.68852583883103,-0.7522570435556962,0,0.9328516975775887,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.27,-76.33,-0.68852583883103,-0.7522570435556962,0,0.9328516975775887,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.14,-75.95,-0.68852583883103,-0.7303399946387472,0,0.9328516975775887,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.22,-72.48,-0.441566757466033,-0.4892524565523087,0,0.9328516975775887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5.88,-72.73,-0.1353374965734368,1.0339824431756446,0,0.9328516975775887,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.93,-77.53,-0.5699854797758315,-0.7522570435556962,0,0.9328516975775887,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.58,-74.24,0.3585806661565572,0.7600193317137824,0,0.9328516975775887,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.56,-73.67,-0.5502287532666317,-0.02899442929638041,0,0.9328516975775887,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.61,-75.94,-0.5403503900120319,0.6942681849629354,0,0.9328516975775887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6.65,-73.21,-0.441566757466033,-0.7522570435556962,0,0.9328516975775887,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.25,-75.58,-0.6687691123218302,-0.7084229457217982,0,0.9328516975775887,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.96,-77.4,-0.68852583883103,-0.7522570435556962,0,0.9328516975775887,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.26,-75.4,-0.21436440261023582,1.2860285057205578,0,0.9328516975775887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5.32,-75.71,0.10174322153696037,0.4203050735010733,0,0.9328516975775887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7.11,-75.56,-0.68852583883103,-0.7522570435556962,0,0.9328516975775887,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.01,-75.28,0.43760757219335633,-0.7412985190972218,0,0.9328516975775887,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.7,-75.23,-0.38229657793843375,-0.12762114942265068,0,0.9328516975775887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7.15,-73.3,-0.68852583883103,-0.7522570435556962,0,0.9328516975775887,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.25,-75.58,6.315233708680286,0.1025078642053134,0,0.9328516975775887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6.89,-73.54,0.299310486628958,0.16825901095616036,0,0.9328516975775887,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.06,-76.91,-0.12545913331883685,-0.3687086875090893,0,0.9328516975775887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.62,-77.14,0.36845902941115705,0.20113458433158368,0,0.9328516975775887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7.08,-76.29,-0.5403503900120319,-0.20433082063197208,0,0.9328516975775887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5.75,-74.2,-0.68852583883103,-0.7522570435556962,0,0.9328516975775887,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.12,-73.89,-0.5502287532666317,-0.6536303234294258,0,0.9328516975775887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5.52,-75.0,-0.0069187742636382735,-0.5988377011370535,0,0.9328516975775887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5.71,-72.69,0.19064849082835933,2.699678160863766,0,0.9328516975775887,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.21,-77.28,-0.06618895379123761,-0.6536303234294258,0,0.9328516975775887,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3.49,-77.12,-0.68852583883103,-0.3796672119675638,0,0.9328516975775887,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6.25,-75.58,-0.68852583883103,-0.6645888478879004,0,0.9328516975775887,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.64,-73.18,-0.3526614881746341,-0.6865058968048493,0,0.9328516975775887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.92,-75.52,-0.530472026757432,-0.6426717989709514,0,0.9328516975775887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5.94,-75.35,-0.5403503900120319,-0.4235013098014617,0,0.9328516975775887,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.62,-77.14,-0.18472931284643618,-0.6974644212633238,0,0.9328516975775887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.68,-74.11,-0.5601071165212316,0.2340101577070072,0,0.9328516975775887,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6.65,-73.21,-0.21436440261023582,0.3983880245841244,0,0.9328516975775887,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4.44,-75.22,-0.68852583883103,-0.45637688317688513,0,0.9328516975775887,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.75,-74.2,-0.47120184722983266,-0.6207547500540024,0,0.9328516975775887,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2.11,-75.82,-0.4316883942114332,0.7819363806307313,0,0.9328516975775887,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.03,-73.38,0.12149994804616006,0.5627658914612417,0,0.9328516975775887,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.51,-72.59,0.4869993884663557,0.1025078642053134,0,0.9328516975775887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4.97,-73.43,0.9315257349233501,-0.56596212776163,0,0.9328516975775887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.23,-75.15,-0.21436440261023582,0.17921753541463478,0,0.9328516975775887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.98,-75.7,-0.68852583883103,-0.7522570435556962,0,0.9328516975775887,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.43,-77.38,-0.68852583883103,-0.5769206522201045,0,0.9328516975775887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7.26,-75.4,-0.5601071165212316,-0.522128029927732,0,0.9328516975775887,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.44,-75.46,-0.21436440261023582,0.6723511360459865,0,0.9328516975775887,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.16,-77.85,-0.4020533044476335,-0.17145524725654865,0,0.9328516975775887,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.03,-73.38,-0.4218100309568333,1.0558994920925935,0,0.9328516975775887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.63,-74.11,0.28943212337435814,-0.5769206522201045,0,0.9328516975775887,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.71,-72.8,-0.68852583883103,-0.7522570435556962,0,0.9328516975775887,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.41,-75.5,-0.09582404355503724,0.003881144079043117,0,0.9328516975775887,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7.5,-72.8,-0.68852583883103,-0.7522570435556962,0,0.9328516975775887,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.96,-73.18,-0.441566757466033,0.1025078642053134,0,0.9328516975775887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.47,-75.66,-0.39217494119303364,-0.08378705158875281,0,0.9328516975775887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.94,-76.13,0.46724266195715586,-0.4235013098014617,0,0.9328516975775887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5.48,-75.71,-0.68852583883103,-0.6645888478879004,0,0.9328516975775887,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.2,-73.29,-0.599620569539631,-0.7522570435556962,0,0.9328516975775887,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.69,-73.15,-0.6391340225580306,-0.44541835871841073,0,0.9328516975775887,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.16,-77.05,-0.49095857373903246,-0.7522570435556962,0,0.9328516975775887,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.25,-77.35,-0.22424276586483566,-0.4125427853429872,0,0.9328516975775887,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.1,-75.73,-0.3526614881746341,-0.6755473723463747,0,0.9328516975775887,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.45,-78.16,0.615418110776154,0.683309660504461,0,0.9328516975775887,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.25,-75.58,0.9611608246871499,-0.7522570435556962,0,0.9328516975775887,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.03,-73.38,-0.5699854797758315,-0.11666262496417625,0,0.9328516975775887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.32,-75.8,-0.68852583883103,-0.7522570435556962,0,0.9328516975775887,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.15,-75.49,1.0401877307239489,2.1298348890230927,0,0.9328516975775887,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.56,-76.61,1.2476333590705466,0.025798192995992005,0,0.9328516975775887,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7.29,-73.15,0.08198649502776059,0.17921753541463478,0,0.9328516975775887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5.07,-75.49,-0.4020533044476335,-0.25912344292434447,0,0.9328516975775887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7.29,-73.15,-0.68852583883103,-0.44541835871841073,0,0.9328516975775887,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.36,-73.4,0.11162158479156022,-0.44541835871841073,0,0.9328516975775887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10.44,-75.46,1.5736193464723425,0.2888027799993796,0,0.9328516975775887,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5.39,-75.11,0.03259467875476119,-0.3358331141336659,0,0.9328516975775887,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.85,-74.81,-0.49095857373903246,-0.4892524565523087,0,0.9328516975775887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.61,-75.94,-0.4316883942114332,-0.19337229617349763,0,0.9328516975775887,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.71,-75.91,0.2696753968651583,-0.5002109810107831,0,0.9328516975775887,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.98,-75.7,-0.32302639841083447,-0.522128029927732,0,0.9328516975775887,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.16,-76.69,-0.49095857373903246,-0.6974644212633238,0,0.9328516975775887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5.11,-75.19,-0.441566757466033,-0.7303399946387472,0,0.9328516975775887,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.07,-77.71,-0.29339130864703483,-0.17145524725654865,0,0.9328516975775887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7.15,-73.3,-0.68852583883103,-0.47829393209383414,0,0.9328516975775887,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.65,-75.96,1.5933760729815425,-0.4235013098014617,0,0.9328516975775887,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
10.42,-73.61,-0.68852583883103,-0.7522570435556962,0,0.9328516975775887,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.39,-77.27,-0.68852583883103,-0.7522570435556962,0,0.9328516975775887,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.74,-75.59,0.14125667455535992,0.7271437583383589,0,0.9328516975775887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5.39,-75.11,-0.37241821468383385,1.001106869800221,0,0.9328516975775887,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6.65,-73.21,2.195956231512135,-0.02899442929638041,0,0.9328516975775887,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5.75,-74.2,-0.4218100309568333,-0.2810404918412935,0,0.9328516975775887,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.73,-77.59,0.7635935595951523,0.03675671745446654,1,0.6646548682027449,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.33,-72.95,0.2696753968651583,-0.3906257364260383,1,0.6646548682027449,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.7,-73.36,-0.68852583883103,0.1025078642053134,1,0.6646548682027449,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.5,-75.48,0.4178508456841565,0.5189317936273437,1,0.6646548682027449,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.16,-72.59,-0.45144512072063286,0.47509769579344574,1,0.6646548682027449,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.71,-75.09,-0.19460767610103602,1.2312358834281854,1,0.6646548682027449,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.54,-77.22,-0.07606731704583745,0.8915216252154762,1,0.6646548682027449,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.38,-72.68,0.5660262945031547,-0.17145524725654865,1,0.6646548682027449,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.29,-77.46,-0.4020533044476335,0.9134386741324251,1,0.6646548682027449,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.61,-75.94,0.46724266195715586,-0.14953819833959967,1,0.6646548682027449,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.25,-75.58,2.1860778682575353,3.411982250664607,1,0.6646548682027449,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.43,-77.38,0.9611608246871499,0.13538343758073682,1,0.6646548682027449,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.15,-78.06,-0.15509422308263648,0.7161852338798844,1,0.6646548682027449,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.24,-72.26,1.7415515218005406,4.003742571422229,1,0.6646548682027449,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.5,-75.48,2.1663211417483352,2.1846275113154654,1,0.6646548682027449,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.07,-75.49,-0.09582404355503724,0.12442491312226238,1,0.6646548682027449,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.28,-72.98,1.0994579102515485,0.24496868216548165,1,0.6646548682027449,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.56,-73.67,1.2575117223251462,0.5298903180858181,1,0.6646548682027449,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.5,-75.04,8.014312188471465,-0.5330865543862066,1,0.6646548682027449,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.8,-73.96,-0.07606731704583745,0.32167835337480316,1,0.6646548682027449,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.84,-75.67,1.5933760729815425,2.546258818445123,1,0.6646548682027449,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.71,-74.34,0.6450532005399537,1.5819086660993686,1,0.6646548682027449,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.23,-73.58,0.21040521733755901,1.296987030179032,1,0.6646548682027449,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.11,-75.65,0.615418110776154,2.1627104623985165,1,0.6646548682027449,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.44,-75.33,3.203549283481322,3.576360117541724,1,0.6646548682027449,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.53,-73.45,0.635174837285354,-0.1824137717150231,1,0.6646548682027449,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.25,-75.58,0.7240801065767529,1.2860285057205578,1,0.6646548682027449,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.25,-75.58,0.7240801065767529,1.2860285057205578,1,0.6646548682027449,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.95,-75.92,-0.530472026757432,1.2421944078866596,1,0.6646548682027449,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.24,-72.26,2.7195094840059286,0.26688573108243074,1,0.6646548682027449,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.47,-73.52,-0.10570240680963708,-0.3248745896751914,1,0.6646548682027449,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.15,-73.3,1.1389713632699479,1.6147842394747922,1,0.6646548682027449,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.41,-75.96,-0.5502287532666317,-0.7084229457217982,1,0.6646548682027449,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.89,-73.54,-0.1649725863372364,-0.7303399946387472,1,0.6646548682027449,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.77,-74.26,-0.4218100309568333,-0.09474557604722726,1,0.6646548682027449,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5.35,-76.16,-0.68852583883103,-0.5878791766785789,1,0.6646548682027449,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6.36,-73.4,-0.6193772960488308,0.8038534295476802,1,0.6646548682027449,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7.2,-73.29,0.21040521733755901,0.4093465490425989,1,0.6646548682027449,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7.35,-73.05,0.012837952245561416,0.3983880245841244,1,0.6646548682027449,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6.51,-72.59,0.6648099270491534,0.32167835337480316,1,0.6646548682027449,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5.29,-76.07,-0.2538778556286353,1.6476598128502153,1,0.6646548682027449,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7.08,-74.7,1.109336273506148,0.48605622025192036,1,0.6646548682027449,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7.06,-73.85,3.5295352708831196,4.146203389382397,1,0.6646548682027449,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5.01,-74.47,-0.45144512072063286,-0.522128029927732,1,0.6646548682027449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
