profile_identifier;latitude;longitude;clay.60.100.cm;silt.60.100.cm;sand.60.100.cm;trans_1.60.100.cm;trans_2.60.100.cm
IGAC-VAC-C-32;3.424218;-76.182042;6.2;15.6;78.1;2.528489;0.920254
IGAC-VAC-C-33;3.327037;-76.167899;18.4;25.0;56.6;1.122632;0.306677
IGAC-VAC-C-41;4.300839;-76.079478;19.3;23.9;56.9;1.082212;0.214488
IGAC-VAC-C-42;4.708882;-75.920300;22.1;25.7;52.2;0.860002;0.149980
IGAC-VAC-C-44;4.509462;-76.035853;34.2;31.7;34.1;-0.001457;-0.077068
IGAC-VAC-C-45;4.520595;-75.976564;51.4;15.9;32.7;-0.453231;-1.173347
IGAC-VAC-C-46;4.513336;-75.965944;25.8;28.6;45.6;0.570393;0.101760
IGAC-VAC-C-49;4.364130;-76.013125;51.5;20.5;28.0;-0.608875;-0.920493
IGAC-VAC-C-51;4.341469;-75.868539;20.0;17.6;62.4;1.138580;-0.124080
IGAC-VAC-C-52;4.337671;-75.868041;14.1;23.5;62.5;1.490923;0.512582
IGAC-VAC-C-53;4.373018;-75.871055;32.5;17.8;49.7;0.424399;-0.601618
IGAC-VAC-C-54;4.385752;-75.867684;37.3;19.9;42.9;0.140291;-0.629257
IGAC-VAC-C-55;4.366785;-75.814159;17.7;21.6;60.7;1.234369;0.202161
IGAC-VAC-C-56;4.324771;-75.869133;15.9;17.2;66.8;1.434954;0.080527
IGAC-VAC-C-59;4.042545;-75.890682;21.9;25.8;52.4;0.874583;0.164390
IGAC-VAC-C-61;4.023611;-75.888056;11.5;25.8;62.8;1.699743;0.810296
IGAC-VAC-C-7;5.820280;-76.902222;6.7;14.9;78.4;2.459224;0.796374
IGAC-VAC-C-8;4.770903;-75.867222;18.1;8.1;73.8;1.408223;-0.798505
IGAC-VAC-C-82;4.667572;-75.866807;18.4;7.3;74.3;1.395691;-0.922328
IGAC-VAC-C-83;4.478268;-75.979997;33.4;34.6;32.0;-0.040531;0.037486
IGAC-VAC-C-85;4.501324;-75.939394;33.9;29.0;37.2;0.093574;-0.156536
IGAC-VAC-C-86;4.283433;-75.902414;34.1;32.2;33.7;-0.013608;-0.057754
IGAC-VAC-C-88;4.235511;-76.037882;26.7;32.7;40.6;0.418714;0.201550
IGAC-VAC-C-90;3.868799;-76.086659;5.0;31.8;63.2;2.529841;1.844251
IGAC-VAC-C-91;3.871222;-76.086657;23.9;32.4;43.7;0.604593;0.305903
IGAC-VAC-C-95;3.871196;-76.126303;14.2;19.6;66.2;1.539214;0.320897
IGAC-VAC-C-96;3.879399;-76.096973;23.8;24.7;51.5;0.772913;0.035634
IGAC-VAC-C-99;4.109861;-75.874402;5.0;25.6;69.4;2.629560;1.631173
IGAC-VAC-CA-2;4.033494;-76.223059;52.2;30.0;17.7;-1.079472;-0.553586
IGAC-VAC-CA-47;4.327374;-76.177237;61.4;28.8;9.8;-1.835639;-0.758392
IGAC-VAC-CA-6;4.835600;-75.928388;29.9;35.2;34.9;0.153082;0.163325
IGAC-VAC-CA1;4.021240;-76.285297;57.5;29.1;13.4;-1.453212;-0.681362
IGAC-VAC-CC01;4.092824;-76.303006;33.4;65.9;0.6;-3.984236;0.679093
IGAC-VAC-CC02;4.093756;-76.306762;17.8;41.1;41.1;0.834714;0.835709
IGAC-VAC-CC03;4.090658;-76.302083;51.4;48.1;0.5;-4.710725;-0.065631
IGAC-VAC-CC04;4.160879;-76.255924;7.0;23.3;69.7;2.305666;1.209487
IGAC-VAC-CC05;4.092538;-76.271443;9.7;31.2;59.1;1.803604;1.164771
IGAC-VAC-CC06;4.077274;-76.213661;27.1;51.2;21.7;-0.222426;0.634772
IGAC-VAC-CC07;4.102239;-76.269478;17.8;75.1;7.1;-0.917106;1.438326
IGAC-VAC-CC08;3.839861;-76.374872;27.8;48.1;24.1;-0.142017;0.547086
IGAC-VAC-CC09;4.086183;-76.223766;8.8;59.8;31.4;1.274482;1.919720
IGAC-VAC-CC101;3.075492;-76.530402;51.5;48.2;0.3;-5.089578;-0.066384
IGAC-VAC-CC102;3.370487;-76.453134;30.8;57.4;11.8;-0.960623;0.622092
IGAC-VAC-CC103;3.630855;-76.257854;13.7;17.2;69.1;1.616984;0.227598
IGAC-VAC-CC104;3.107322;-76.471529;53.4;46.1;0.5;-4.738023;-0.145678
IGAC-VAC-CC105;3.111546;-76.466040;53.6;41.9;4.5;-2.482906;-0.247819
IGAC-VAC-CC106;3.259533;-76.372122;5.0;14.7;80.3;2.783807;1.087509
IGAC-VAC-CC107;3.264423;-76.380580;5.4;20.6;74.0;2.621208;1.342396
IGAC-VAC-CC108;3.129035;-76.412905;72.2;21.5;6.3;-2.439037;-1.211445
IGAC-VAC-CC109;3.160740;-76.413687;61.3;24.5;14.2;-1.466492;-0.916675
IGAC-VAC-CC11;4.093152;-76.255909;5.3;13.3;81.4;2.739765;0.929857
IGAC-VAC-CC110;3.181227;-76.416855;3.3;32.4;64.2;2.959849;2.276409
IGAC-VAC-CC111;3.235644;-76.311715;29.2;47.6;23.3;-0.225037;0.489742
IGAC-VAC-CC112;3.183943;-76.249701;7.1;14.0;78.8;2.401818;0.675701
IGAC-VAC-CC113;3.181900;-76.329861;23.3;43.1;33.6;0.368270;0.617823
IGAC-VAC-CC114;3.184983;-76.494725;66.5;33.4;0.1;-6.243928;-0.688610
IGAC-VAC-CC115;3.212514;-76.473184;18.1;56.0;25.9;0.359162;1.129653
IGAC-VAC-CC116;3.253962;-76.379880;9.9;57.4;32.7;1.194730;1.759320
IGAC-VAC-CC12;4.095548;-76.258699;4.1;20.1;75.9;2.926486;1.597194
IGAC-VAC-CC13;4.144536;-76.244733;7.8;71.7;20.4;0.957934;2.213571
IGAC-VAC-CC14;4.125585;-76.232097;8.1;70.0;21.9;0.996233;2.157314
IGAC-VAC-CC15;4.158429;-76.208322;21.7;71.2;7.1;-1.114701;1.188391
IGAC-VAC-CC16;4.107721;-76.219848;12.5;76.7;10.8;-0.137865;1.817835
IGAC-VAC-CC161;3.752015;-76.395530;42.9;57.0;0.1;-6.594733;0.283600
IGAC-VAC-CC162;3.753219;-76.388421;44.1;54.3;1.6;-3.332575;0.208770
IGAC-VAC-CC163;3.774075;-76.356554;25.8;56.0;18.2;-0.349358;0.776026
IGAC-VAC-CC164;3.764325;-76.350343;45.8;30.6;23.7;-0.659700;-0.402550
IGAC-VAC-CC165;3.669127;-76.401412;21.3;47.6;31.0;0.375699;0.803497
IGAC-VAC-CC166;3.661477;-76.395805;11.6;56.6;31.8;1.005052;1.582294
IGAC-VAC-CC167;3.713968;-76.373227;36.7;42.1;21.2;-0.548150;0.137940
IGAC-VAC-CC168;3.708529;-76.368388;21.4;56.3;22.3;0.040718;0.966625
IGAC-VAC-CC17;4.077834;-76.238534;7.9;31.3;60.8;2.036736;1.374169
IGAC-VAC-CC170;3.688487;-76.333924;17.7;61.6;20.6;0.150706;1.245315
IGAC-VAC-CC171;3.655834;-76.280986;40.3;38.7;21.0;-0.652448;-0.040176
IGAC-VAC-CC172;3.839973;-76.320973;53.2;42.7;4.1;-2.561967;-0.219034
IGAC-VAC-CC173;3.884951;-76.302292;21.5;39.6;38.9;0.594506;0.612499
IGAC-VAC-CC174;3.651258;-76.384452;8.1;80.8;11.1;0.314642;2.302430
IGAC-VAC-CC175;3.652697;-76.390684;7.0;78.9;14.1;0.708987;2.428529
IGAC-VAC-CC176;3.682021;-76.392089;9.7;28.9;61.4;1.850076;1.096342
IGAC-VAC-CC177;3.680013;-76.357440;5.4;24.7;69.9;2.564347;1.524479
IGAC-VAC-CC178;3.660424;-76.412145;4.7;51.0;44.3;2.251358;2.393085
IGAC-VAC-CC18;4.094911;-76.177814;22.3;19.8;58.0;0.957463;-0.118319
IGAC-VAC-CC180;3.714782;-76.289822;50.3;28.1;21.6;-0.847256;-0.580466
IGAC-VAC-CC182;3.619689;-76.290719;1.2;5.9;92.9;4.322633;1.561535
IGAC-VAC-CC183;3.422828;-76.424995;26.0;27.3;46.7;0.585689;0.049386
IGAC-VAC-CC184;3.403092;-76.354571;3.1;7.9;89.0;3.347227;0.923179
IGAC-VAC-CC185;4.108419;-76.212190;10.0;46.1;43.9;1.480695;1.527557
IGAC-VAC-CC19;4.112150;-76.285472;24.3;66.8;8.9;-1.005437;1.012112
IGAC-VAC-CC20;4.113562;-76.206726;1.9;2.1;96.0;3.926894;0.111199
IGAC-VAC-CC21;4.117773;-76.217723;2.0;1.8;96.2;3.849046;-0.149546
IGAC-VAC-CC22;3.143242;-76.629644;54.3;33.2;12.5;-1.467469;-0.491548
IGAC-VAC-CC23;3.156460;-76.613610;40.5;56.7;2.7;-2.695457;0.335614
IGAC-VAC-CC24;3.184214;-76.521589;74.1;25.3;0.7;-4.722689;-1.075489
IGAC-VAC-CC244;3.470716;-76.467300;59.6;40.1;0.4;-5.121154;-0.396627
IGAC-VAC-CC25;3.174843;-76.518533;84.1;12.4;3.5;-3.176765;-1.914290
IGAC-VAC-CC26;3.053983;-76.442235;37.2;58.7;4.2;-2.187736;0.456389
IGAC-VAC-CC27;3.069365;-76.433802;41.6;41.6;16.8;-0.904166;0.000314
IGAC-VAC-CC28;3.135938;-76.528901;19.1;49.2;31.7;0.505731;0.945291
IGAC-VAC-CC29;3.143612;-76.517916;15.0;48.2;36.7;0.892853;1.164942
IGAC-VAC-CC30;3.342248;-76.478802;10.6;18.5;70.9;1.901724;0.561215
IGAC-VAC-CC321;4.283474;-76.213884;38.3;40.8;20.9;-0.603238;0.062954
IGAC-VAC-CC322;4.158506;-76.312258;50.7;28.8;20.6;-0.901860;-0.566319
IGAC-VAC-CC323;3.612176;-76.227906;73.0;19.8;7.2;-2.323127;-1.302257
IGAC-VAC-CC324;3.523002;-76.261734;7.7;32.8;59.5;2.041116;1.444408
IGAC-VAC-CC326;3.469356;-76.261197;15.6;12.0;72.4;1.533274;-0.260611
IGAC-VAC-CC328;3.484169;-76.436047;8.6;66.4;25.0;1.060350;2.038490
IGAC-VAC-CC329;3.486895;-76.315970;15.8;41.2;43.0;1.000909;0.957746
IGAC-VAC-CC330;3.387576;-76.416562;7.7;10.2;82.0;2.359776;0.275575
IGAC-VAC-CC331;3.454417;-76.363259;25.3;49.9;24.8;-0.018643;0.679275
IGAC-VAC-CC332;3.604840;-76.224566;62.1;30.2;7.7;-2.081446;-0.720195
IGAC-VAC-CC333;3.151233;-76.634763;41.8;36.4;21.8;-0.652119;-0.139062
IGAC-VAC-CC334;3.139389;-76.636757;16.9;29.7;53.4;1.150581;0.563796
IGAC-VAC-CC335;3.133853;-76.632856;47.1;51.1;1.8;-3.262769;0.079879
IGAC-VAC-CC336;3.142497;-76.618797;20.8;25.3;53.9;0.951684;0.194215
IGAC-VAC-CC337;3.197449;-76.479161;58.1;41.1;0.8;-4.300073;-0.344920
IGAC-VAC-CC338;3.215931;-76.489614;11.6;31.9;56.6;1.587663;1.014360
IGAC-VAC-CC339;3.386405;-76.489135;27.1;63.2;9.7;-1.029946;0.845152
IGAC-VAC-CC340;3.591967;-76.467115;24.3;70.9;4.8;-1.611213;1.071052
IGAC-VAC-CC402;3.530337;-76.493117;6.7;66.2;27.1;1.397500;2.292104
IGAC-VAC-CC404;3.546590;-76.452529;35.4;56.4;8.2;-1.460777;0.464794
IGAC-VAC-CC405;3.517461;-76.480689;9.6;34.7;55.7;1.753007;1.278529
IGAC-VAC-CC406;3.530899;-76.455071;15.8;80.4;3.8;-1.414407;1.626481
IGAC-VAC-CC407;3.531461;-76.471022;63.7;36.1;0.3;-5.476834;-0.567924
IGAC-VAC-CC408;3.518238;-76.445911;23.7;58.4;17.9;-0.277622;0.903489
IGAC-VAC-CC409;3.527801;-76.474634;5.0;13.2;81.8;2.803599;0.980017
IGAC-VAC-CC410;3.525429;-76.447195;16.0;75.5;8.5;-0.630334;1.554991
IGAC-VAC-CC411;3.567145;-76.403935;41.6;57.6;0.8;-3.936460;0.326316
IGAC-VAC-CC412;3.549929;-76.473147;27.3;17.3;55.4;0.709756;-0.454662
IGAC-VAC-CC413;4.079899;-76.341192;55.9;22.2;21.8;-0.940755;-0.922718
IGAC-VAC-CC414;3.925342;-76.308022;31.6;17.3;51.1;0.479267;-0.603278
IGAC-VAC-CC430;3.226626;-76.347756;10.6;27.3;62.1;1.767178;0.947322
IGAC-VAC-CC481;3.716214;-76.356726;11.9;79.6;8.4;-0.350052;1.896697
IGAC-VAC-CC482;3.717879;-76.378913;24.8;58.1;17.1;-0.373705;0.852344
IGAC-VAC-CC483;3.700508;-76.421429;26.1;62.3;11.6;-0.807917;0.869215
IGAC-VAC-CC484;3.696898;-76.414651;69.6;24.1;6.3;-2.400559;-1.058555
IGAC-VAC-CC485;3.796730;-76.282345;12.3;20.6;67.1;1.694281;0.513026
IGAC-VAC-CC486;3.800683;-76.282395;32.7;42.2;25.1;-0.267200;0.254490
IGAC-VAC-CC487;3.794892;-76.286394;26.3;58.8;14.9;-0.568843;0.805426
IGAC-VAC-CC488;3.780846;-76.304620;35.8;43.5;20.7;-0.548815;0.192640
IGAC-VAC-CC489;3.787629;-76.279493;72.2;24.5;3.4;-3.065083;-1.081377
IGAC-VAC-CC490;3.790174;-76.279545;47.4;29.1;23.6;-0.698933;-0.489260
IGAC-VAC-CC491;3.655788;-76.346532;14.5;34.7;50.8;1.255511;0.873410
IGAC-VAC-CC492;3.662006;-76.414202;13.5;75.3;11.2;-0.183566;1.720837
IGAC-VAC-CC493;3.665444;-76.361457;13.0;32.8;54.2;1.427410;0.923838
IGAC-VAC-CC500;3.198573;-76.558397;36.3;62.0;1.6;-3.092714;0.534667
IGAC-VAC-CC501;3.197835;-76.547950;72.1;23.8;4.1;-2.866148;-1.109067
IGAC-VAC-CC502;3.050131;-76.512540;63.7;30.2;6.1;-2.342681;-0.747740
IGAC-VAC-CC503;3.054023;-76.508040;51.3;48.7;0.1;-6.709310;-0.052658
IGAC-VAC-CC504;3.119977;-76.507729;78.3;20.3;1.4;-4.025879;-1.348693
IGAC-VAC-CC505;3.126961;-76.510876;49.2;50.7;0.0;-7.284502;0.030565
IGAC-VAC-CC506;3.173462;-76.574541;62.0;37.4;0.6;-4.672179;-0.504920
IGAC-VAC-CC507;3.182590;-76.570329;65.0;27.8;7.2;-2.196118;-0.850492
IGAC-VAC-CC508;3.098286;-76.559669;45.0;54.7;0.3;-5.028812;0.196337
IGAC-VAC-CC509;3.101969;-76.557574;1.1;1.3;97.7;4.505933;0.159913
IGAC-VAC-CC510;3.095127;-76.553890;21.6;55.6;22.8;0.054619;0.945199
IGAC-VAC-CC511;3.101744;-76.553078;23.6;74.8;1.6;-2.702535;1.152099
IGAC-VAC-CC512;3.116574;-76.579919;0.8;3.0;96.1;4.742148;1.280365
IGAC-VAC-CC513;3.080076;-76.531310;61.7;38.0;0.3;-5.362785;-0.486001
IGAC-VAC-CC515;3.264690;-76.479724;23.5;66.5;10.0;-0.855744;1.042005
IGAC-VAC-CC516;3.049709;-76.469013;24.0;72.4;3.6;-1.892223;1.105338
IGAC-VAC-CC517;3.233234;-76.482632;42.2;47.0;10.8;-1.363958;0.109168
IGAC-VAC-CC518;3.274875;-76.508516;55.1;33.1;11.8;-1.542983;-0.511269
IGAC-VAC-CC519;3.267081;-76.504104;41.7;38.4;19.9;-0.742404;-0.082838
IGAC-VAC-CC520;3.274826;-76.502038;48.6;46.6;4.9;-2.303788;-0.041776
IGAC-VAC-CC521;3.286112;-76.475711;4.1;5.3;90.5;3.085013;0.248789
IGAC-VAC-CC522;3.382819;-76.484795;26.1;58.7;15.2;-0.539513;0.809704
IGAC-VAC-CC523;3.368901;-76.489795;77.4;21.7;0.9;-4.504490;-1.270914
IGAC-VAC-CC524;3.363960;-76.467998;72.5;24.8;2.7;-3.274377;-1.073501
IGAC-VAC-CC525;3.353434;-76.465838;41.9;26.9;31.2;-0.295834;-0.442470
IGAC-VAC-CC561;3.994216;-76.334419;53.0;36.4;10.6;-1.613934;-0.374990
IGAC-VAC-CC562;4.125248;-76.285600;48.4;51.2;0.4;-4.842262;0.057056
IGAC-VAC-CC563;4.054150;-76.231703;3.7;4.6;91.7;3.217214;0.231464
IGAC-VAC-CC564;4.051618;-76.276966;45.4;43.7;10.9;-1.424790;-0.039600
IGAC-VAC-CC565;4.056227;-76.271681;16.4;44.1;39.5;0.877900;0.989476
IGAC-VAC-CC566;4.072160;-76.289604;35.0;61.1;3.8;-2.209217;0.557279
IGAC-VAC-CC567;4.046425;-76.253686;17.8;21.7;60.5;1.222916;0.198754
IGAC-VAC-CC568;3.667176;-76.233268;38.9;35.5;25.6;-0.420399;-0.090230
IGAC-VAC-CC569;3.740580;-76.270847;43.6;29.2;27.2;-0.472269;-0.400015
IGAC-VAC-CC570;3.696278;-76.264106;20.6;78.3;1.1;-2.942786;1.335647
IGAC-VAC-CC571;3.829566;-76.376636;15.4;36.4;48.2;1.137648;0.856341
IGAC-VAC-CC572;3.166845;-76.561240;37.7;55.9;6.3;-1.787116;0.393190
IGAC-VAC-CC573;3.176929;-76.550919;71.9;26.7;1.4;-3.916730;-0.990077
IGAC-VAC-CC574;3.152959;-76.501749;58.4;39.5;2.0;-3.356407;-0.391317
IGAC-VAC-CC575;4.098705;-76.246043;5.9;35.9;58.2;2.287652;1.804008
IGAC-VAC-CC576;3.157216;-76.539906;79.9;19.7;0.4;-5.308281;-1.402943
IGAC-VAC-CC577;3.147813;-76.502559;18.1;54.2;27.7;0.424531;1.094672
IGAC-VAC-CC578;3.165344;-76.520560;33.5;46.7;19.8;-0.528046;0.331110
IGAC-VAC-CC579;3.175026;-76.503501;71.8;28.1;0.1;-6.471873;-0.937107
IGAC-VAC-CC580;3.173125;-76.486880;6.1;15.1;78.8;2.552012;0.899715
IGAC-VAC-CC582;3.157383;-76.526705;61.0;32.8;6.2;-2.283326;-0.620450
IGAC-VAC-CC583;3.179889;-76.541423;55.9;43.6;0.5;-4.794229;-0.247783
IGAC-VAC-CC584;3.179350;-76.574344;49.9;27.4;22.6;-0.791990;-0.598408
IGAC-VAC-CC585;3.292741;-76.511652;64.7;29.7;5.6;-2.451780;-0.779699
IGAC-VAC-CC586;3.292203;-76.500930;69.5;30.2;0.3;-5.445038;-0.834723
IGAC-VAC-CC587;3.293846;-76.440290;40.1;25.6;34.3;-0.154707;-0.446173
IGAC-VAC-CC589;3.264436;-76.459879;15.3;42.7;42.1;1.013368;1.027226
IGAC-VAC-CC590;3.251305;-76.448376;55.7;39.7;4.6;-2.490064;-0.338930
IGAC-VAC-CC592;3.100263;-76.379215;14.3;55.7;29.9;0.736094;1.357956
IGAC-VAC-CC593;3.720204;-76.338261;15.9;44.4;39.7;0.918301;1.029876
IGAC-VAC-CC641;3.488701;-76.477985;30.8;55.1;14.0;-0.788958;0.581209
IGAC-VAC-CC642;3.489147;-76.449396;33.8;59.0;7.2;-1.544838;0.558260
IGAC-VAC-CC643;3.499410;-76.381278;16.5;68.0;15.5;-0.066363;1.414938
IGAC-VAC-CC644;3.499181;-76.429985;28.2;62.5;9.3;-1.105740;0.794730
IGAC-VAC-CC646;3.511272;-76.363211;38.1;57.8;4.1;-2.234549;0.414991
IGAC-VAC-CC648;3.539759;-76.350741;36.0;46.5;17.5;-0.722633;0.254853
IGAC-VAC-CC649;3.579134;-76.275909;31.9;40.4;27.7;-0.139528;0.237811
IGAC-VAC-CC650;3.674267;-76.244293;45.2;38.0;16.8;-0.991718;-0.175157
IGAC-VAC-CC681;3.393522;-76.288887;13.1;77.7;9.3;-0.344020;1.783833
IGAC-VAC-CC682;3.400306;-76.290044;5.1;29.7;65.2;2.556869;1.771240
IGAC-VAC-CC683;3.297798;-76.240110;19.8;20.1;60.0;1.108855;0.016277
IGAC-VAC-CC684;3.178149;-76.251109;9.4;28.0;62.6;1.898266;1.092387
IGAC-VAC-CC685;3.191675;-76.255897;38.3;20.4;41.3;0.075257;-0.627818
IGAC-VAC-CC686;3.392852;-76.323762;2.6;8.8;88.6;3.539058;1.231506
IGAC-VAC-CC687;3.052715;-76.401734;65.2;32.0;2.8;-3.159764;-0.710506
IGAC-VAC-CC688;3.254457;-76.363183;28.0;69.9;2.1;-2.608361;0.912913
IGAC-VAC-CC689;3.249793;-76.356536;11.3;46.3;42.5;1.326367;1.412015
IGAC-VAC-CC690;3.247384;-76.351221;1.5;3.8;94.7;4.133972;0.916849
IGAC-VAC-CC691;3.355774;-76.225471;12.8;16.1;71.1;1.713193;0.227949
IGAC-VAC-CC722;3.705488;-76.387258;50.7;41.7;7.6;-1.901871;-0.196226
IGAC-VAC-CC723;3.702757;-76.388926;27.9;68.4;3.6;-2.035338;0.896933
IGAC-VAC-CC724;3.690751;-76.390913;26.7;57.4;15.8;-0.523329;0.764308
IGAC-VAC-CC725;3.703400;-76.355882;40.7;49.4;9.9;-1.407962;0.195003
IGAC-VAC-CC726;3.690201;-76.356631;39.0;45.2;15.8;-0.901647;0.149268
IGAC-VAC-CC727;3.780031;-76.344238;22.4;42.1;35.5;0.460811;0.629434
IGAC-VAC-CC728;3.794521;-76.349155;34.6;51.1;14.3;-0.886365;0.388574
IGAC-VAC-CC729;3.707652;-76.312249;11.4;42.9;45.8;1.394028;1.328632
IGAC-VAC-CC730;3.716059;-76.310770;9.9;24.6;65.5;1.890706;0.913238
IGAC-VAC-CC731;3.701668;-76.296398;2.1;35.1;62.8;3.399973;2.819318
IGAC-VAC-CC732;3.635408;-76.303998;10.3;48.2;41.6;1.396719;1.544151
IGAC-VAC-CC733;3.633624;-76.300913;62.5;7.3;30.2;-0.725123;-2.145524
IGAC-VAC-CC734;3.614001;-76.310408;33.0;62.2;4.8;-1.925262;0.635563
IGAC-VAC-CC735;3.611182;-76.312228;37.2;38.0;24.8;-0.404363;0.023732
IGAC-VAC-CC736;3.611091;-76.322372;25.5;63.8;10.7;-0.871253;0.916740
IGAC-VAC-CC737;3.616254;-76.322412;26.8;66.8;6.4;-1.425907;0.914898
IGAC-VAC-CC738;3.626781;-76.334593;23.6;35.7;40.7;0.546467;0.416726
IGAC-VAC-CC739;3.633524;-76.330785;13.4;59.6;27.0;0.705988;1.496218
IGAC-VAC-CC740;3.621962;-76.234120;52.9;20.5;26.7;-0.683752;-0.948522
IGAC-VAC-CC742;3.044996;-76.445745;51.0;42.1;6.8;-2.011179;-0.191512
IGAC-VAC-CC743;3.034723;-76.449323;50.1;48.8;1.1;-3.812189;-0.026216
IGAC-VAC-CC744;3.070182;-76.443869;58.2;31.7;10.1;-1.753383;-0.608177
IGAC-VAC-CC745;3.072439;-76.436171;63.1;33.2;3.7;-2.841099;-0.642222
IGAC-VAC-CC746;3.182736;-76.470512;23.8;72.0;4.2;-1.738947;1.105726
IGAC-VAC-CC747;3.173420;-76.466376;24.2;66.3;9.5;-0.930688;1.007820
IGAC-VAC-CC748;3.200432;-76.473027;8.2;51.2;40.6;1.598518;1.829099
IGAC-VAC-CC749;3.131836;-76.504294;46.6;52.6;0.8;-4.040405;0.121815
IGAC-VAC-CC750;3.208330;-76.476321;38.4;61.2;0.4;-4.536949;0.465478
IGAC-VAC-CC751;3.133406;-76.523748;29.4;50.4;20.1;-0.379971;0.538126
IGAC-VAC-CC752;3.133490;-76.520983;37.8;61.1;1.1;-3.538526;0.480731
IGAC-VAC-CC753;3.289608;-76.545218;13.3;15.2;71.4;1.678997;0.133746
IGAC-VAC-CC754;3.290199;-76.546518;41.8;43.5;14.7;-1.042936;0.038594
IGAC-VAC-CC755;3.303589;-76.544482;16.4;24.8;58.8;1.276095;0.410624
IGAC-VAC-CC756;3.298599;-76.492471;28.7;42.7;28.6;-0.004970;0.398443
IGAC-VAC-CC757;3.297487;-76.480271;12.4;30.7;57.0;1.525811;0.906316
IGAC-VAC-CC758;3.090538;-76.467891;74.7;21.5;3.7;-2.999391;-1.243982
IGAC-VAC-CC801;3.750784;-76.404592;62.0;35.7;2.3;-3.282454;-0.551353
IGAC-VAC-CC802;3.774571;-76.406679;7.8;17.1;75.2;2.271985;0.789089
IGAC-VAC-CC803;3.794008;-76.376012;64.9;34.5;0.5;-4.774552;-0.631699
IGAC-VAC-CC804;3.783203;-76.372051;39.5;56.6;3.9;-2.323366;0.358444
IGAC-VAC-CC805;3.690406;-76.417031;22.8;62.0;15.2;-0.406380;1.001012
IGAC-VAC-CC806;3.673372;-76.412364;5.6;60.4;34.0;1.812295;2.387146
IGAC-VAC-CC807;3.677705;-76.408335;9.0;75.8;15.2;0.526374;2.130296
IGAC-VAC-CC808;3.639575;-76.362379;33.2;61.1;5.8;-1.748248;0.610876
IGAC-VAC-CC809;3.735981;-76.345745;36.5;56.2;7.4;-1.599370;0.432403
IGAC-VAC-CC81;3.639524;-76.461404;54.5;41.0;4.5;-2.493622;-0.286459
IGAC-VAC-CC810;3.741864;-76.366533;44.9;43.1;12.0;-1.316189;-0.040783
IGAC-VAC-CC811;3.759187;-76.310468;5.1;5.0;89.9;2.871750;-0.026024
IGAC-VAC-CC812;3.622752;-76.275768;8.9;3.9;87.2;2.283727;-0.833531
IGAC-VAC-CC813;3.649902;-76.284978;6.6;16.4;77.1;2.460764;0.911433
IGAC-VAC-CC814;3.769501;-76.258228;35.0;22.6;42.4;0.190402;-0.440902
IGAC-VAC-CC815;3.768640;-76.265421;38.0;37.3;24.7;-0.432897;-0.018635
IGAC-VAC-CC816;3.323950;-76.365217;3.2;14.5;82.3;3.251460;1.517224
IGAC-VAC-CC817;3.299733;-76.362175;10.8;27.4;61.8;1.742131;0.927530
IGAC-VAC-CC818;3.307324;-76.348415;23.9;28.7;47.4;0.685650;0.184516
IGAC-VAC-CC819;3.233814;-76.369908;45.3;42.1;12.6;-1.276502;-0.074043
IGAC-VAC-CC82;3.645651;-76.465336;37.1;25.8;37.1;0.000559;-0.360879
IGAC-VAC-CC820;4.175872;-76.213615;34.2;35.8;30.0;-0.132752;0.045277
IGAC-VAC-CC821;3.266228;-76.386160;12.6;47.2;40.2;1.156078;1.317344
IGAC-VAC-CC822;3.335296;-76.375590;24.8;54.6;20.6;-0.186343;0.789719
IGAC-VAC-CC823;3.154602;-76.365180;11.5;39.3;49.2;1.452094;1.226401
IGAC-VAC-CC824;3.146523;-76.365158;15.1;77.8;7.2;-0.740883;1.641665
IGAC-VAC-CC825;3.204350;-76.357311;22.3;62.8;15.0;-0.398098;1.035340
IGAC-VAC-CC826;3.176636;-76.354170;35.1;61.4;3.5;-2.304334;0.557637
IGAC-VAC-CC827;3.189309;-76.246362;27.5;26.6;45.9;0.512803;-0.034179
IGAC-VAC-CC828;3.192976;-76.252012;40.6;26.0;33.4;-0.197246;-0.445596
IGAC-VAC-CC829;3.365675;-76.223331;21.1;33.1;45.8;0.775923;0.452958
IGAC-VAC-CC83;3.633546;-76.426555;13.1;71.9;15.0;0.138615;1.705096
IGAC-VAC-CC830;3.361324;-76.219885;23.8;29.8;46.4;0.668417;0.223447
IGAC-VAC-CC831;3.355152;-76.221801;12.5;22.1;65.4;1.658113;0.575006
IGAC-VAC-CC832;3.340827;-76.227606;10.4;5.0;84.6;2.099318;-0.732592
IGAC-VAC-CC833;3.332804;-76.243322;26.1;48.4;25.5;-0.021761;0.619324
IGAC-VAC-CC834;3.345162;-76.303268;8.2;16.0;75.8;2.224938;0.668714
IGAC-VAC-CC836;3.720801;-76.303093;37.3;52.0;10.7;-1.248929;0.330900
IGAC-VAC-CC837;3.680975;-76.414568;24.9;31.8;43.3;0.550218;0.242568
IGAC-VAC-CC838;3.644843;-76.364139;18.8;71.9;9.3;-0.706908;1.339304
IGAC-VAC-CC839;3.091432;-76.352347;84.5;11.5;4.0;-3.046551;-1.993454
IGAC-VAC-CC84;3.630107;-76.430354;41.6;55.8;2.6;-2.764784;0.293367
IGAC-VAC-CC85;3.618517;-76.435175;7.7;23.4;69.0;2.195700;1.113200
